UID	TCID	QUID	Reaction	Evalue	Identity
P48243	3.A.1.3.9	P75796	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	1.1800000000000001e-32	33.761
P48243	3.A.1.3.9	P75796	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	2.89e-26	30.165
P48243	3.A.1.3.9	P0AAI1	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	1.64e-38	39.726
P48243	3.A.1.3.9	P77481	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	6.54e-36	32.365
P48243	3.A.1.3.9	P14175	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	7.259999999999999e-45	38.938
P48243	3.A.1.3.9	P31134	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	6.5e-42	35.417
P48243	3.A.1.3.9	P0AAH0	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	3.35e-49	36.885
P48243	3.A.1.3.9	P37774	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	1.2500000000000001e-77	50.833
P48243	3.A.1.3.9	P75957	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	7.34e-33	34.171
P48243	3.A.1.3.9	P23878	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	5.02e-28	31.222
P48243	3.A.1.3.9	P45769	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	3.18e-106	60.833
P48243	3.A.1.3.9	P33594	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	5.46e-28	32.468
P48243	3.A.1.3.9	P77795	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	1.7999999999999998e-42	35.443
P48243	3.A.1.3.9	P60752	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	3.4600000000000005e-27	37.321
P48243	3.A.1.3.9	P63386	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	3.8e-32	31.535
P48243	3.A.1.3.9	P33593	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	8.86e-20	31.33
P48243	3.A.1.3.9	P33941	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	1.11e-14	32.673
P48243	3.A.1.3.9	P0AAG3	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	9.030000000000001e-110	63.75
P48243	3.A.1.3.9	P75831	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	5.22e-36	39.901
P48243	3.A.1.3.9	P37009	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	1.96e-44	37.395
P48243	3.A.1.3.9	P0AAF3	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	3.24e-25	32.719
P48243	3.A.1.3.9	P16676	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	6.47e-51	40.408
P48243	3.A.1.3.9	P77268	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	1.89e-25	32.328
P48243	3.A.1.3.9	P0AAF6	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	1.23e-73	46.058
P48243	3.A.1.3.9	Q47538	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	7.2200000000000005e-37	33.333
P48243	3.A.1.3.9	P33360	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	1.52e-44	36.364
P48243	3.A.1.3.9	P31548	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	6.24e-36	34.31
P48243	3.A.1.3.9	P0A698	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	3e-05	35.135
P48243	3.A.1.3.9	P16677	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	2.62e-41	34.599
P48243	3.A.1.3.9	P69874	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	1.63e-44	36.214
P48243	3.A.1.3.9	P0A9R7	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	1.6100000000000002e-33	32.243
P48243	3.A.1.3.9	P33916	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	1.79e-27	33.047
P48243	3.A.1.3.9	P76909	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	1.13e-18	30.5
P48243	3.A.1.3.9	P0A9T8	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	5.7e-39	40.291
P48243	3.A.1.3.9	P10346	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	3.6299999999999997e-90	55.649
P48243	3.A.1.3.9	P10907	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	6.38e-33	33.607
P48243	3.A.1.3.9	P23886	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	3.65e-20	32.524
P48244	3.A.1.3.9	P0AFT2	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	1.8e-24	35.829
P48244	3.A.1.3.9	P45767	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	1.22e-17	36.364
P48244	3.A.1.3.9	P45768	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	2.49e-18	37.654
P48245	3.A.1.3.9	P45767	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-glutamate + ATP + H2O = L-glutamate + ADP + phosphate + H(+)', 'CHEBI:29985 + CHEBI:30616 + CHEBI:15377 = CHEBI:29985 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	1.07e-12	40.476
