UID	TCID	QUID	Reaction	Evalue	Identity
P0AAJ3	5.A.3.2.1	P0AAJ5	[('a quinone + formate + H(+) = a quinol + CO2', 'CHEBI:132124 + CHEBI:15740 + CHEBI:15378 = CHEBI:24646 + CHEBI:16526')]	3.5e-178	77.551
P0AAJ3	5.A.3.2.1	P0AAJ3	[('a quinone + formate + H(+) = a quinol + CO2', 'CHEBI:132124 + CHEBI:15740 + CHEBI:15378 = CHEBI:24646 + CHEBI:16526')]	0.0	100.0
P0AEK7	5.A.3.2.1	P0AEK7	[('a quinone + formate + H(+) = a quinol + CO2', 'CHEBI:132124 + CHEBI:15740 + CHEBI:15378 = CHEBI:24646 + CHEBI:16526')]	9.27e-162	100.0
P24183	5.A.3.2.1	P24183	[('a quinone + formate + H(+) = a quinol + CO2', 'CHEBI:132124 + CHEBI:15740 + CHEBI:15378 = CHEBI:24646 + CHEBI:16526')]	0.0	100.0
P24183	5.A.3.2.1	P32176	[('a quinone + formate + H(+) = a quinol + CO2', 'CHEBI:132124 + CHEBI:15740 + CHEBI:15378 = CHEBI:24646 + CHEBI:16526')]	0.0	77.044
P0AAJ1	5.A.3.3.1	P18776	[('no_reaction_identified', 'no_reaction_identified')]	1.27e-148	94.146
P0AAJ1	5.A.3.3.1	P0AAJ1	[('no_reaction_identified', 'no_reaction_identified')]	7.82e-157	100.0
P76173	5.A.3.3.1	P18777	[('no_reaction_identified', 'no_reaction_identified')]	5.19e-98	56.993
P76173	5.A.3.3.1	P76173	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P77374	5.A.3.3.1	P77783	[('no_reaction_identified', 'no_reaction_identified')]	0.0	70.787
P77374	5.A.3.3.1	P77374	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P77374	5.A.3.3.1	P18775	[('no_reaction_identified', 'no_reaction_identified')]	0.0	67.205
P77783	5.A.3.3.1	P77783	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P77783	5.A.3.3.1	P77374	[('no_reaction_identified', 'no_reaction_identified')]	0.0	70.787
P77783	5.A.3.3.1	P18775	[('no_reaction_identified', 'no_reaction_identified')]	0.0	65.526
P18775	5.A.3.3.2	P77783	[('dimethyl sulfide + a menaquinone + H2O = dimethyl sulfoxide + a menaquinol', 'CHEBI:17437 + CHEBI:16374 + CHEBI:15377 = CHEBI:28262 + CHEBI:18151')]	0.0	65.526
P18775	5.A.3.3.2	P77374	[('dimethyl sulfide + a menaquinone + H2O = dimethyl sulfoxide + a menaquinol', 'CHEBI:17437 + CHEBI:16374 + CHEBI:15377 = CHEBI:28262 + CHEBI:18151')]	0.0	67.205
P18775	5.A.3.3.2	P18775	[('dimethyl sulfide + a menaquinone + H2O = dimethyl sulfoxide + a menaquinol', 'CHEBI:17437 + CHEBI:16374 + CHEBI:15377 = CHEBI:28262 + CHEBI:18151')]	0.0	100.0
P18776	5.A.3.3.2	P18776	[('dimethyl sulfide + a menaquinone + H2O = dimethyl sulfoxide + a menaquinol', 'CHEBI:17437 + CHEBI:16374 + CHEBI:15377 = CHEBI:28262 + CHEBI:18151')]	2.4500000000000003e-156	100.0
P18776	5.A.3.3.2	P0AAJ1	[('dimethyl sulfide + a menaquinone + H2O = dimethyl sulfoxide + a menaquinol', 'CHEBI:17437 + CHEBI:16374 + CHEBI:15377 = CHEBI:28262 + CHEBI:18151')]	1.27e-148	94.146
P18777	5.A.3.3.2	P18777	[('dimethyl sulfide + a menaquinone + H2O = dimethyl sulfoxide + a menaquinol', 'CHEBI:17437 + CHEBI:16374 + CHEBI:15377 = CHEBI:28262 + CHEBI:18151')]	0.0	100.0
P18777	5.A.3.3.2	P76173	[('dimethyl sulfide + a menaquinone + H2O = dimethyl sulfoxide + a menaquinol', 'CHEBI:17437 + CHEBI:16374 + CHEBI:15377 = CHEBI:28262 + CHEBI:18151')]	1.48e-99	56.993
P33225	5.A.3.4.1	P33225	[('trimethylamine + 2 Fe(III)-[cytochrome c] + H2O = trimethylamine N-oxide + 2 Fe(II)-[cytochrome c] + 3 H(+)', 'CHEBI:58389 + 2 CHEBI:29034 + CHEBI:15377 = CHEBI:15724 + 2 CHEBI:29033 + 3 CHEBI:15378')]	0.0	100.0
P33226	5.A.3.4.1	P33226	[('trimethylamine + 2 Fe(III)-[cytochrome c] + H2O = trimethylamine N-oxide + 2 Fe(II)-[cytochrome c] + 3 H(+)', 'CHEBI:58389 + 2 CHEBI:29034 + CHEBI:15377 = CHEBI:15724 + 2 CHEBI:29033 + 3 CHEBI:15378')]	0.0	100.0
P33226	5.A.3.4.1	P0ABL5	[('trimethylamine + 2 Fe(III)-[cytochrome c] + H2O = trimethylamine N-oxide + 2 Fe(II)-[cytochrome c] + 3 H(+)', 'CHEBI:58389 + 2 CHEBI:29034 + CHEBI:15377 = CHEBI:15724 + 2 CHEBI:29033 + 3 CHEBI:15378')]	3.83e-57	50.0
P36662	5.A.3.4.1	P36662	[('trimethylamine + 2 Fe(III)-[cytochrome c] + H2O = trimethylamine N-oxide + 2 Fe(II)-[cytochrome c] + 3 H(+)', 'CHEBI:58389 + 2 CHEBI:29034 + CHEBI:15377 = CHEBI:15724 + 2 CHEBI:29033 + 3 CHEBI:15378')]	6.9e-148	100.0
P52005	5.A.3.4.2	P52005	[('trimethylamine + 2 Fe(III)-[cytochrome c] + H2O = trimethylamine N-oxide + 2 Fe(II)-[cytochrome c] + 3 H(+)', 'CHEBI:58389 + 2 CHEBI:29034 + CHEBI:15377 = CHEBI:15724 + 2 CHEBI:29033 + 3 CHEBI:15378')]	0.0	100.0
P58362	5.A.3.4.2	P20099	[('trimethylamine + 2 Fe(III)-[cytochrome c] + H2O = trimethylamine N-oxide + 2 Fe(II)-[cytochrome c] + 3 H(+)', 'CHEBI:58389 + 2 CHEBI:29034 + CHEBI:15377 = CHEBI:15724 + 2 CHEBI:29033 + 3 CHEBI:15378')]	0.0	63.777
P58362	5.A.3.4.2	P46923	[('trimethylamine + 2 Fe(III)-[cytochrome c] + H2O = trimethylamine N-oxide + 2 Fe(II)-[cytochrome c] + 3 H(+)', 'CHEBI:58389 + 2 CHEBI:29034 + CHEBI:15377 = CHEBI:15724 + 2 CHEBI:29033 + 3 CHEBI:15378')]	0.0	98.764
P20099	5.A.3.4.3	P20099	[('[thioredoxin]-disulfide + L-methionine + H2O = L-methionine (S)-S-oxide + [thioredoxin]-dithiol', 'CHEBI:50058 + CHEBI:57844 + CHEBI:15377 = CHEBI:58772 + CHEBI:29950')]	0.0	100.0
P20099	5.A.3.4.3	P46923	[('[thioredoxin]-disulfide + L-methionine + H2O = L-methionine (S)-S-oxide + [thioredoxin]-dithiol', 'CHEBI:50058 + CHEBI:57844 + CHEBI:15377 = CHEBI:58772 + CHEBI:29950')]	0.0	63.648
P44798	5.A.3.4.4	P20099	[('trimethylamine + 2 Fe(III)-[cytochrome c] + H2O = trimethylamine N-oxide + 2 Fe(II)-[cytochrome c] + 3 H(+)', 'CHEBI:58389 + 2 CHEBI:29034 + CHEBI:15377 = CHEBI:15724 + 2 CHEBI:29033 + 3 CHEBI:15378')]	0.0	52.351
P44798	5.A.3.4.4	P46923	[('trimethylamine + 2 Fe(III)-[cytochrome c] + H2O = trimethylamine N-oxide + 2 Fe(II)-[cytochrome c] + 3 H(+)', 'CHEBI:58389 + 2 CHEBI:29034 + CHEBI:15377 = CHEBI:15724 + 2 CHEBI:29033 + 3 CHEBI:15378')]	0.0	55.257
P0A1I1	5.A.3.5.1	P77375	[('a quinone + hydrogen sulfide + sulfite + 2 H(+) = thiosulfate + a quinol', 'CHEBI:132124 + CHEBI:29919 + CHEBI:17359 + 2 CHEBI:15378 = CHEBI:33542 + CHEBI:24646')]	9e-68	54.696
P0A1I1	5.A.3.5.1	P0AAK7	[('a quinone + hydrogen sulfide + sulfite + 2 H(+) = thiosulfate + a quinol', 'CHEBI:132124 + CHEBI:29919 + CHEBI:17359 + 2 CHEBI:15378 = CHEBI:33542 + CHEBI:24646')]	1.01e-60	52.514
P37602	5.A.3.5.1	P77409	[('a quinone + hydrogen sulfide + sulfite + 2 H(+) = thiosulfate + a quinol', 'CHEBI:132124 + CHEBI:29919 + CHEBI:17359 + 2 CHEBI:15378 = CHEBI:33542 + CHEBI:24646')]	3.15e-77	56.198
P31076	5.A.3.5.2	P0AAK7	[('no_reaction_identified', 'no_reaction_identified')]	1.21e-69	54.497
P32709	5.A.3.5.3	P32709	[('6 Fe(III)-[cytochrome c] + NH4(+) + 2 H2O = 6 Fe(II)-[cytochrome c] + nitrite + 8 H(+)', '6 CHEBI:29034 + CHEBI:28938 + 2 CHEBI:15377 = 6 CHEBI:29033 + CHEBI:16301 + 8 CHEBI:15378')]	0.0	100.0
P0ABL1	5.A.3.5.3	P0ABL1	[('6 Fe(III)-[cytochrome c] + NH4(+) + 2 H2O = 6 Fe(II)-[cytochrome c] + nitrite + 8 H(+)', '6 CHEBI:29034 + CHEBI:28938 + 2 CHEBI:15377 = 6 CHEBI:29033 + CHEBI:16301 + 8 CHEBI:15378')]	1.62e-142	100.0
P0AAK7	5.A.3.5.3	P77375	[('6 Fe(III)-[cytochrome c] + NH4(+) + 2 H2O = 6 Fe(II)-[cytochrome c] + nitrite + 8 H(+)', '6 CHEBI:29034 + CHEBI:28938 + 2 CHEBI:15377 = 6 CHEBI:29033 + CHEBI:16301 + 8 CHEBI:15378')]	1.8300000000000001e-72	50.235
P0AAK7	5.A.3.5.3	P0AAK7	[('6 Fe(III)-[cytochrome c] + NH4(+) + 2 H2O = 6 Fe(II)-[cytochrome c] + nitrite + 8 H(+)', '6 CHEBI:29034 + CHEBI:28938 + 2 CHEBI:15377 = 6 CHEBI:29033 + CHEBI:16301 + 8 CHEBI:15378')]	1.29e-168	100.0
P0ABK9	5.A.3.5.3	P0ABK9	[('6 Fe(III)-[cytochrome c] + NH4(+) + 2 H2O = 6 Fe(II)-[cytochrome c] + nitrite + 8 H(+)', '6 CHEBI:29034 + CHEBI:28938 + 2 CHEBI:15377 = 6 CHEBI:29033 + CHEBI:16301 + 8 CHEBI:15378')]	0.0	100.0
D5CMP8	5.B.5.1.2	P0ABL5	[('no_reaction_identified', 'no_reaction_identified')]	3.3399999999999996e-82	56.915
Q8XB73	5.B.7.1.1	P76343	[('no_reaction_identified', 'no_reaction_identified')]	5.77e-149	99.052
P27303	8.A.1.1.1	P27303	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
B1LPP9	8.A.1.1.3	P32716	[('no_reaction_identified', 'no_reaction_identified')]	0.0	99.708
P37683	8.A.1.1.4	P37683	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P37683	8.A.1.1.4	P0AFV0	[('no_reaction_identified', 'no_reaction_identified')]	0.0	77.249
P0AE06	8.A.1.6.1	P37636	[('no_reaction_identified', 'no_reaction_identified')]	1.5e-131	54.45
P0AE06	8.A.1.6.1	P24180	[('no_reaction_identified', 'no_reaction_identified')]	0.0	69.333
P0AE06	8.A.1.6.1	P0AE06	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P76397	8.A.1.6.2	P76397	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P37636	8.A.1.6.3	P37636	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P37636	8.A.1.6.3	P0AE06	[('no_reaction_identified', 'no_reaction_identified')]	2.77e-141	54.45
P46482	8.A.1.7.1	P46482	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P52614	8.A.153.1.1	P52614	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
WP_143479989.1	8.A.163.1.3	P0A6Z3	[('no_reaction_identified', 'no_reaction_identified')]	0.0	61.218
WP_054576892.1	8.A.176.1.4	P32125	[('no_reaction_identified', 'no_reaction_identified')]	2.19e-49	50.602
P60904	8.A.192.1.1	P08622	[('no_reaction_identified', 'no_reaction_identified')]	4.33e-17	51.562
P0AA95	8.A.2.1.3	P0AA95	[('no_reaction_identified', 'no_reaction_identified')]	3.38e-83	100.0
P0AA53	8.A.21.2.2	P0AA53	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
WP_196367168.1	8.A.212.1.4	P00811	[('no_reaction_identified', 'no_reaction_identified')]	0.0	71.504
P64596	8.A.213.1.1	P64596	[('no_reaction_identified', 'no_reaction_identified')]	1.71e-137	100.0
P0AFH8	8.A.213.1.2	P0AFH8	[('no_reaction_identified', 'no_reaction_identified')]	5.1799999999999995e-142	100.0
P38134	8.A.3.3.1	P76387	[('L-tyrosyl-[protein] + ATP = O-phospho-L-tyrosyl-[protein] + ADP + H(+)', 'CHEBI:46858 + CHEBI:30616 = CHEBI:82620 + CHEBI:456216 + CHEBI:15378')]	0.0	51.481
P38134	8.A.3.3.1	P38134	[('L-tyrosyl-[protein] + ATP = O-phospho-L-tyrosyl-[protein] + ADP + H(+)', 'CHEBI:46858 + CHEBI:30616 = CHEBI:82620 + CHEBI:456216 + CHEBI:15378')]	0.0	100.0
P76387	8.A.3.3.2	P76387	[('L-tyrosyl-[protein] + ATP = O-phospho-L-tyrosyl-[protein] + ADP + H(+)', 'CHEBI:46858 + CHEBI:30616 = CHEBI:82620 + CHEBI:456216 + CHEBI:15378')]	0.0	100.0
P76387	8.A.3.3.2	P38134	[('L-tyrosyl-[protein] + ATP = O-phospho-L-tyrosyl-[protein] + ADP + H(+)', 'CHEBI:46858 + CHEBI:30616 = CHEBI:82620 + CHEBI:456216 + CHEBI:15378')]	0.0	51.102
G4PZW1	8.A.48.1.1	P64471	[('no_reaction_identified', 'no_reaction_identified')]	1.58e-51	100.0
D7XN98	8.A.48.1.2	P46478	[('no_reaction_identified', 'no_reaction_identified')]	1.67e-42	100.0
E1PFW8	8.A.48.1.3	P46478	[('no_reaction_identified', 'no_reaction_identified')]	4.7299999999999994e-42	100.0
Q6DAH6	8.A.48.1.5	P46478	[('no_reaction_identified', 'no_reaction_identified')]	2.81e-28	70.312
P0A9T4	8.A.5.1.5	P0A9T4	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P77735	8.A.5.1.6	P77735	[('D-ribulose 5-phosphate + AH2 = 1-deoxy-D-xylulose 5-phosphate + A + H2O', 'CHEBI:58121 + CHEBI:17499 = CHEBI:57792 + CHEBI:13193 + CHEBI:15377')]	0.0	100.0
P76187	8.A.5.1.7	P76187	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P08839	8.A.7.1.1	P08839	[('L-histidyl-[protein] + phosphoenolpyruvate = N(pros)-phospho-L-histidyl-[protein] + pyruvate', 'CHEBI:29979 + CHEBI:58702 = CHEBI:64837 + CHEBI:15361')]	0.0	100.0
P0AAV0	8.A.79.1.1	P0AAV0	[('no_reaction_identified', 'no_reaction_identified')]	1.0400000000000001e-66	100.0
P0AA04	8.A.8.1.1	P0AA04	[('no_reaction_identified', 'no_reaction_identified')]	3.6700000000000003e-57	100.0
Q8A1G3	8.A.9.1.3	P28904	[('no_reaction_identified', 'no_reaction_identified')]	3.22e-30	50.794
P69776	8.A.99.1.1	P69776	[('no_reaction_identified', 'no_reaction_identified')]	2.16e-50	100.0
P69776	8.A.99.1.1	P65298	[('no_reaction_identified', 'no_reaction_identified')]	4.23e-19	50.746
P0AFY6	9.A.18.1.1	P0AFY6	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
Q08120	9.A.18.1.2	P0AFY6	[('no_reaction_identified', 'no_reaction_identified')]	0.0	63.882
Q9KI15	9.A.18.1.4	P0AFY6	[('no_reaction_identified', 'no_reaction_identified')]	0.0	63.21
Q986E2	9.A.18.1.5	P0AFY6	[('no_reaction_identified', 'no_reaction_identified')]	1.18e-156	53.676
P41796	9.A.28.1.1	P76552	[('ethanolamine = ethanolamine', 'CHEBI:57603 = CHEBI:57603')]	0.0	97.304
P52059	9.A.4.1.1	P64564	[('no_reaction_identified', 'no_reaction_identified')]	2.91e-61	52.809
P64564	9.A.4.1.2	P64564	[('no_reaction_identified', 'no_reaction_identified')]	3.61e-131	100.0
P44669	9.A.41.1.1	P0A6Z1	[('no_reaction_identified', 'no_reaction_identified')]	0.0	69.368
P39379	9.A.5.4.2	P39379	[('no_reaction_identified', 'no_reaction_identified')]	7.61e-163	100.0
P0AFL9	9.A.69.1.1	P0AFL9	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P43671	9.A.69.1.1	P43671	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
G0F6K7	9.A.69.1.1	P0AB10	[('no_reaction_identified', 'no_reaction_identified')]	1.87e-136	100.0
P0AD03	9.A.69.1.2	P0AD03	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P76272	9.A.69.1.2	P76272	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
WP_019614130.1	9.A.74.1.6	P07017	[('no_reaction_identified', 'no_reaction_identified')]	7.4e-15	59.677
WP_019614130.1	9.A.74.1.6	P07018	[('no_reaction_identified', 'no_reaction_identified')]	1.27e-14	59.677
P33650	9.A.8.1.1	P33650	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P0AEL3	9.A.8.1.1	P0AEL3	[('no_reaction_identified', 'no_reaction_identified')]	9.4e-52	100.0
B5XTS8	9.A.8.1.10	P0AEL3	[('no_reaction_identified', 'no_reaction_identified')]	2.2099999999999998e-46	89.189
B5XTS7	9.A.8.1.10	P33650	[('no_reaction_identified', 'no_reaction_identified')]	0.0	87.969
B5XTS6	9.A.8.1.10	P64638	[('no_reaction_identified', 'no_reaction_identified')]	4.53e-36	70.886
W1MMS7	9.A.8.1.15	P33650	[('no_reaction_identified', 'no_reaction_identified')]	0.0	65.891
P23894	9.B.1.1.6	P23894	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
E8XKQ3	9.B.100.1.1	P0AFM6	[('no_reaction_identified', 'no_reaction_identified')]	4.44e-143	91.441
P31064	9.B.102.1.1	P31064	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
Q8FLY1	9.B.102.1.12	P33014	[('no_reaction_identified', 'no_reaction_identified')]	3.66e-26	60.0
P33015	9.B.102.1.2	P33015	[('thiosulfate = thiosulfate', 'CHEBI:33542 = CHEBI:33542')]	0.0	100.0
P09391	9.B.104.1.1	P09391	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P0AFY2	9.B.114.1.1	P0AFY2	[('no_reaction_identified', 'no_reaction_identified')]	1.8900000000000002e-179	100.0
P45546	9.B.118.1.1	P45546	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
WP_019119520.1	9.B.118.1.3	P45546	[('no_reaction_identified', 'no_reaction_identified')]	3.97e-52	54.268
P68178	9.B.12.1.1	P0AE42	[('no_reaction_identified', 'no_reaction_identified')]	2.28e-08	52.273
Q9ZNQ7	9.B.12.1.6	P0AE42	[('no_reaction_identified', 'no_reaction_identified')]	8.22e-11	57.143
P0AE42	9.B.12.2.1	P0AE42	[('no_reaction_identified', 'no_reaction_identified')]	6.24e-31	100.0
I1CTU6	9.B.12.2.2	P0AE42	[('no_reaction_identified', 'no_reaction_identified')]	1.85e-11	53.333
Q46831	9.B.120.1.1	Q46831	[('no_reaction_identified', 'no_reaction_identified')]	1.7100000000000002e-166	100.0
P37645	9.B.121.1.1	P37645	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
G5LV43	9.B.121.1.3	P37645	[('no_reaction_identified', 'no_reaction_identified')]	0.0	92.433
RBQ35197.1	9.B.121.2.2	P46474	[('no_reaction_identified', 'no_reaction_identified')]	0.0	54.796
WP_100703251.1	9.B.121.2.3	P46474	[('no_reaction_identified', 'no_reaction_identified')]	0.0	54.945
P46474	9.B.121.2.4	P46474	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P31433	9.B.121.3.1	P31433	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P52645	9.B.121.4.1	P52645	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P28249	9.B.121.5.1	P28249	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
Q8Z5G2	9.B.121.5.2	P28249	[('no_reaction_identified', 'no_reaction_identified')]	0.0	75.566
P39321	9.B.121.6.2	P39321	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P75962	9.B.122.1.1	P75962	[('no_reaction_identified', 'no_reaction_identified')]	2.78e-111	100.0
P64592	9.B.124.1.1	P64590	[('no_reaction_identified', 'no_reaction_identified')]	6.090000000000001e-43	55.932
P64592	9.B.124.1.1	P64592	[('no_reaction_identified', 'no_reaction_identified')]	1.12e-83	100.0
P64591	9.B.124.1.2	P64590	[('no_reaction_identified', 'no_reaction_identified')]	1.0800000000000001e-85	100.0
P64591	9.B.124.1.2	P64592	[('no_reaction_identified', 'no_reaction_identified')]	5.94e-43	55.932
H0KI06	9.B.124.1.3	P64590	[('no_reaction_identified', 'no_reaction_identified')]	4.73e-38	51.695
H0KI06	9.B.124.1.3	P64592	[('no_reaction_identified', 'no_reaction_identified')]	1.87e-39	50.877
B7MI53	9.B.124.2.2	P0AF34	[('no_reaction_identified', 'no_reaction_identified')]	2.53e-104	100.0
P0AE14	9.B.125.1.1	P0AE14	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P37642	9.B.126.1.1	P37642	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P0A8K8	9.B.126.2.1	P0A8K8	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P76538	9.B.127.1.1	P76538	[('no_reaction_identified', 'no_reaction_identified')]	3.57e-105	100.0
B6I4D1	9.B.128.1.1	P27835	[('no_reaction_identified', 'no_reaction_identified')]	0.0	99.778
P0ADB7	9.B.13.1.1	P0ADB4	[('no_reaction_identified', 'no_reaction_identified')]	9.63e-09	54.545
P0ADB7	9.B.13.1.1	P0ADB7	[('no_reaction_identified', 'no_reaction_identified')]	1.45e-28	100.0
H0J079	9.B.13.1.2	P0ADB4	[('no_reaction_identified', 'no_reaction_identified')]	2.18e-06	50.0
P0AF54	9.B.136.1.1	P0AF54	[('no_reaction_identified', 'no_reaction_identified')]	9.880000000000001e-73	100.0
P33927	9.B.14.1.3	P33927	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
Q9I3N2	9.B.14.1.7	P33927	[('no_reaction_identified', 'no_reaction_identified')]	0.0	58.114
P0ABM1	9.B.14.2.3	P0ABM1	[('no_reaction_identified', 'no_reaction_identified')]	5.05e-178	100.0
Q9I3N5	9.B.14.2.4	P0ABM1	[('no_reaction_identified', 'no_reaction_identified')]	2.68e-80	51.055
P64432	9.B.14.3.6	P64432	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
G8LJX5	9.B.142.2.2	P76473	[('no_reaction_identified', 'no_reaction_identified')]	0.0	63.339
p76473	9.B.142.2.9	P76473	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P0A6W3	9.B.146.1.6	P0A6W3	[('UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine + di-trans,octa-cis-undecaprenyl phosphate = di-trans-octa-cis-undecaprenyl diphospho-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine + UMP', 'CHEBI:61386 + CHEBI:60392 = CHEBI:61387 + CHEBI:57865')]	0.0	100.0
P0AC78	9.B.146.1.7	P0AC78	[('di-trans,octa-cis-undecaprenyl phosphate + UDP-N-acetyl-alpha-D-glucosamine = N-acetyl-alpha-D-glucosaminyl-di-trans,octa-cis-undecaprenyl diphosphate + UMP', 'CHEBI:60392 + CHEBI:57705 = CHEBI:62959 + CHEBI:57865')]	0.0	100.0
P0AEH1	9.B.149.2.3	P0AEH1	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P0AAW6	9.B.15.1.1	P0AAW5	[('no_reaction_identified', 'no_reaction_identified')]	3.16e-95	100.0
C8UN36	9.B.156.1.1	P0AEH8	[('no_reaction_identified', 'no_reaction_identified')]	4.54e-108	99.346
G2S0R1	9.B.156.1.3	P0AEH8	[('no_reaction_identified', 'no_reaction_identified')]	6.58e-47	50.0
Q01465	9.B.157.1.1	P0A9X4	[('no_reaction_identified', 'no_reaction_identified')]	4.18e-133	57.864
Q9K8H5	9.B.157.1.2	P0A9X4	[('no_reaction_identified', 'no_reaction_identified')]	7.16e-133	57.784
P0A9X4	9.B.157.1.3	P0A9X4	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P16926	9.B.157.1.3	P16926	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P0ABH4	9.B.157.1.3	P0ABH4	[('no_reaction_identified', 'no_reaction_identified')]	1.51e-110	100.0
Q8F2L2	9.B.157.1.4	P0A9X4	[('no_reaction_identified', 'no_reaction_identified')]	9.01e-134	58.507
O33619	9.B.157.1.5	P0A9X4	[('no_reaction_identified', 'no_reaction_identified')]	1e-119	55.793
P67826	9.B.158.1.2	P67826	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P08550	9.B.160.1.16	P08550	[('no_reaction_identified', 'no_reaction_identified')]	1.13e-113	100.0
Q6LNU9	9.B.160.1.8	P08550	[('no_reaction_identified', 'no_reaction_identified')]	8.29e-64	65.432
P25747	9.B.169.1.2	P25747	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P23865	9.B.174.1.2	P23865	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P27830	9.B.18.2.4	P27830	[('dTDP-alpha-D-glucose = dTDP-4-dehydro-6-deoxy-alpha-D-glucose + H2O', 'CHEBI:57477 = CHEBI:57649 + CHEBI:15377')]	0.0	100.0
P27830	9.B.18.2.4	P37759	[('dTDP-alpha-D-glucose = dTDP-4-dehydro-6-deoxy-alpha-D-glucose + H2O', 'CHEBI:57477 = CHEBI:57649 + CHEBI:15377')]	0.0	73.654
Q4WGH5	9.B.20.1.3	P0AFV2	[('no_reaction_identified', 'no_reaction_identified')]	2.84e-19	53.608
P0AFV2	9.B.20.1.4	P0AFV2	[('no_reaction_identified', 'no_reaction_identified')]	1.5e-156	100.0
P64545	9.B.209.1.1	P64545	[('no_reaction_identified', 'no_reaction_identified')]	2.37e-41	100.0
P27838	9.B.21.2.1	P27838	[('no_reaction_identified', 'no_reaction_identified')]	1.05e-75	100.0
SAK80392.1	9.B.214.2.2	P0AD47	[('no_reaction_identified', 'no_reaction_identified')]	2.25e-50	56.934
P42603	9.B.221.1.1	P42603	[('no_reaction_identified', 'no_reaction_identified')]	2.3e-134	100.0
C4TZN8	9.B.221.1.2	P42603	[('no_reaction_identified', 'no_reaction_identified')]	7.53e-83	64.571
P37630	9.B.245.1.2	P37630	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P76219	9.B.27.1.1	P76219	[('no_reaction_identified', 'no_reaction_identified')]	1.66e-169	100.0
P76221	9.B.27.1.2	P76221	[('no_reaction_identified', 'no_reaction_identified')]	5.7299999999999995e-171	100.0
P0AA60	9.B.27.2.1	P0AA60	[('no_reaction_identified', 'no_reaction_identified')]	2.1400000000000002e-160	100.0
P0AA60	9.B.27.2.1	P0AA63	[('no_reaction_identified', 'no_reaction_identified')]	1.6e-93	61.927
P0AA63	9.B.27.2.2	P0AA60	[('no_reaction_identified', 'no_reaction_identified')]	7.7e-91	61.927
P0AA63	9.B.27.2.2	P0AA63	[('no_reaction_identified', 'no_reaction_identified')]	4.719999999999999e-159	100.0
P0ABP6	9.B.27.2.3	P0ABP6	[('no_reaction_identified', 'no_reaction_identified')]	7.39e-160	100.0
E4PCL6	9.B.27.2.7	P33366	[('no_reaction_identified', 'no_reaction_identified')]	5.2299999999999995e-138	99.479
